-1,,,,,,,Y
4643,Skytaxi,Swiss European,,IGA,IGUANA,Poland,N
4644,Silvair,Swiss European,,IJS,,United States,N
4645,Servicios Aereos Ilsa,Swiss European,,ILS,SERVICIOS ILSA,Mexico,N
4646,Sincom-Avia,Swiss European,,INK,SINCOM AVIA,Ukraine,N
4647,Safat Airlines,Swiss European,,IRV,SAFAT AIR,Iran,N
4648,Saha Airlines Services,Swiss European,,IRZ,SAHA,Iran,N
4649,Sunline Express,Swiss European,,JAM,SUNTRACK,Kenya,N
4650,Secure Air Charter,Swiss European,,JCM,SECUREAIR,United States,N
4651,Sark International Airways,Swiss European,,JIM,SARK,United Kingdom,N
4652,Spanair,Swiss European,JK,JKK,SPANAIR,Spain,Y
4653,Salem,Swiss European,,KKS,KOKSHE,Kazakhstan,N
4654,Servicios Aereos Copters,Swiss European,,KOP,COPTERS,Chile,N
4655,Servicios Aereos Expecializados En Transportes Petroleros,Swiss European,,KSP,SAEP,Colombia,N
4656,Skybridge Airops,Swiss European,,KYB,SKY AIROPS,Italy,N
4657,Sky Aeronautical Services,Swiss European,,KYR,SKY AERONAUTICAL,Mexico,N
4658,Servicios Aereos Ejecutivos De La Laguna,Swiss European,,LGU,LAGUNA,Mexico,N
4659,Servico Leo Lopex,Swiss European,,LLA,LEO LOPOZ,Mexico,N
4660,Servicios Aereos Estrella,Swiss European,,LLS,SERVIESTRELLA,Mexico,N
4661,South African Air Force,Swiss European,,LMG,SOUTH AFRICAN,South Africa,N
4662,Sky Limo Corporation,Swiss European,,LMO,SKY LIMO,United States,N
4663,SANSA,Swiss European,,LRS,,Costa Rica,N
4664,Spectrum Aviation Incorporated,Swiss European,,LSP,AIR TONY,United Kingdom,N
4665,SOS Helikoptern Gotland,Swiss European,,MCG,MEDICOPTER,Sweden,N
4666,Sundt Air,Swiss European,,MDT,MIDNIGHT,Norway,N
4667,Servicios Aereos Milenio,Swiss European,,MLO,MILENIO,Mexico,N
4668,SAAD (A320) Limited,Swiss European,,MMS,MUSAAD AIR,Cayman Islands,N
4669,Servicios Aereos Moritani,Swiss European,,MRI,MORITANI,Mexico,N
4670,San Juan Airlines,Swiss European,2G,MRR,MARINER,United States,N
4671,Servico Aereo Regional,Swiss European,,MSG,SAR-REGIONAL,Mozambique,N
4672,Servicio De Viglancia Aerea Del Ministerio De Seguridad Publica,Swiss European,,MSP,SEGURIDAD,Costa Rica,N
4673,Servicios Aereos MTT,Swiss European,,MTG,,Mexico,N
4674,Sabre Pacific,Swiss European,1Z,,,Australia,N
4675,Sabre,Swiss European,1S,,,United States,N
4676,Sierra Nevada Airlines,Swiss European,1I,,,United States,N
4677,Siren-Travel,Swiss European,1H,,,Russia,N
4678,Sirena,Swiss European,1Q,,,Russia,N
4679,Sky Trek International Airlines,Swiss European,1I,,,,N
4680,Southern Cross Distribution,Swiss European,1K,,,Australia,N
4681,Sutra,Swiss European,1K,,,United States,N
4682,SNCF,Swiss European,2C,,,France,N
4683,Star Equatorial Airlines,Swiss European,2S,,,Guinea,N
4684,Seulawah Nad Air,Swiss European,,NAD,SEULAWAH,Indonesia,N
4685,Servicios Aereos del Nazas SA de CV,Swiss European,,NAZ,NAZAS,Mexico,N
4686,Simpson Air Ltd,Swiss European,,NCS,COMMUTER-CANADA,Canada,N
4687,Spirit Airlines,Swiss European,NK,NKS,SPIRIT WINGS,United States,Y
4688,Servicios Aereos Latinoamericanos,Swiss European,,NON,SERVICIOS LATINO,Mexico,N
4689,Servicios Aereos Monarrez,Swiss European,,NRZ,MONARREZ,Mexico,N
4690,Societe De Transport Aerien De Mauritanie,Swiss European,,NSC,TRANS-SOCIETE,Mauritania,N
4691,SATENA,Swiss European,9R,NSE,SATENA,Colombia,Y
4692,Servicios Aereos Del Norte,Swiss European,,NTB,SERVINORTE,Mexico,N
4693,Servicios Intergrales De Aviacion,Swiss European,,NTG,INTERGRALES,Mexico,N
4694,Slok Air Gambia,Swiss European,S0,OKS,SLOK GAMBIA,Gambia,N
4695,Soko Aviation,Swiss European,,OKT,SOKO AIR,Spain,N
4696,Solar Cargo,Swiss European,,OLC,SOLARCARGO,Venezuela,N
4697,Soloflight,Swiss European,,OLO,SOLO,United Kingdom,N
4698,Sonnig SA,Swiss European,,ONG,SONNIG,Switzerland,N
4699,Sosoliso Airlines,Swiss European,SO,OSL,SOSOLISO,Nigeria,N
4700,Servicios Aereos Noticiosos,Swiss European,,OSS,NOTICIOSOS,Mexico,N
4701,South Airlines,Swiss European,,OTL,SOUTHLINE,Ukraine,N
4702,Skywest Airlines,Swiss European,,OZW,OZWEST,Australia,Y
4703,Sokol,Swiss European,,PIV,AEROSOKOL,Russia,N
4704,South Carolina Aeronautics Commission,Swiss European,,PLT,PALMETTO,United States,N
4705,Servicios Aereos Premier,Swiss European,,PMR,SERVICIOS PREMIER,Mexico,N
4706,Survey Udara (Penas),Swiss European,,PNS,PENAS,Indonesia,N
4707,Servicios Aereos Poblanos,Swiss European,,POB,POBLANOS,Mexico,N
4708,Servicios Aereos Profesionales,Swiss European,,PSV,PROSERVICIOS,Dominican Republic,N
4709,Southeastern Airways,Swiss European,,PTM,POSTMAN,United States,N
4710,Spurwing Airlines,Swiss European,,PUR,SPURWING,South Africa,N
4711,Sky Trek International Airlines,Swiss European,1I,PZR,PHAZER,United States,N
4712,Shandong Airlines Rainbow Jet,Swiss European,,RBW,CAI HONG,China,N
4713,SA Airlink Regional,Swiss European,,REJ,REGIONAL LINK,South Africa,N
4714,Servicio Aereo Regional Regair,Swiss European,,RER,REGAIR,Ecuador,N
4715,Scoala Superioara De Aviatie Civila,Swiss European,,RFT,ROMANIAN ACADEMY,Romania,N
4716,Servicios Aereos Regiomontanos,Swiss European,,RGC,REGIOMONTANO,Mexico,N
4717,S-Air,Swiss European,,RLS,S-AIRLINES,Russia,N
4718,Servicios De Rampa Y Mostrador,Swiss European,,RMP,SERAMSA,Mexico,N
4719,SNAS Aviation,Swiss European,,RSE,RED SEA,Saudi Arabia,N
4720,Skybus Airlines,Swiss European,SX,SKB,SKYBUS,United States,N
4721,Skymaster Air Lines,Swiss European,,SKC,SKYMASTER AIR,United States,N
4722,Sky Harbor Air Service,Swiss European,,SKD,SKY DAWG,United States,N
4723,Sky Tours,Swiss European,,SKE,SKYISLE,United States,N
4724,Sakaviaservice,Swiss European,,AZG,SAKSERVICE,Georgia,N
4725,Skycraft,Swiss European,,SKF,SKYCRAFT,United States,N
4726,Skycraft Air Transport,Swiss European,,SKG,SKYCRAFT-CANADA,Canada,N
4727,Skyking,Swiss European,,SKI,SKYKING,United Kingdom,N
4728,SkyKing Turks and Caicos Airways,Swiss European,RU,SKI,SKYKING,Turks and Caicos Islands,N
4729,Skylink Aviation,Swiss European,,SKK,SKYLINK,Canada,N
4730,Skycharter (Malton),Swiss European,,SKL,SKYCHARTER,Canada,N
4731,Skyline Aviation Services,Swiss European,,SKN,SKYLINER,United States,N
4732,Scottish Airways Flyers,Swiss European,,SKO,SKYWORK,United Kingdom,N
4733,Skyscapes Air Charters,Swiss European,,SKR,SKYSCAPES,South Africa,N
4734,Sky Service,Swiss European,,SKS,SKY SERVICE,Belgium,N
4735,Santa Barbara Airlines,Swiss European,S3,BBR,SANTA BARBARA,Venezuela,Y
4736,Skystar Airways,Swiss European,,SKT,SKY YOU,Thailand,N
4737,Sky Airline,Swiss European,H2,SKU,AEROSKY,Chile,Y
4738,SkyWest,Swiss European,OO,SKW,SKYWEST,United States,Y
4739,Skyways Express,Swiss European,JZ,SKX,SKY EXPRESS,Sweden,Y
4740,Skymark Airlines,Swiss European,BC,SKY,SKYMARK,Japan,Y
4741,Skyway Enterprises,Swiss European,,SKZ,SKYWAY-INC,United States,N
4742,Sierra National Airlines,Swiss European,LJ,SLA,SELAIR,Sierra Leone,N
4743,Slok Air,Swiss European,,SLB,SLOK AIR,Nigeria,N
4744,Silver Air,Swiss European,,SLD,SILVERLINE,Czech Republic,N
4745,Streamline,Swiss European,,SLE,SLIPSTREAM,South Africa,N
4746,Starfly,Swiss European,,SLF,ELISTARFLY,Italy,N
4747,Saskatchewan Government,Swiss European,,SLG,LIFEGUARD,Canada,N
4748,Silverhawk Aviation,Swiss European,,SLH,SILVERHAWK,United States,N
4749,Servicios Aereos de Los Angeles,Swiss European,,AGE,AEROANGEL,Mexico,N
4750,SilkAir,Swiss European,MI,SLK,SILKAIR,Singapore,Y
4751,Slovak Airlines,Swiss European,6Q,SLL,SLOV LINE,Slovakia,N
4752,Surinam Airways,Swiss European,PY,SLM,SURINAM,Suriname,Y
4753,Sloane Aviation,Swiss European,,SLN,SLOANE,United Kingdom,N
4754,Salpa Aviation,Swiss European,,SLP,SALPA,Sudan,N
4755,Servicios Aereos Slainte,Swiss European,,SLS,SERVICIOS SLAINTE,Mexico,N
4756,Stella Aviation,Swiss European,,SLV,AVISTELLA,Mauritania,N
4757,Salama Airlines Nigeria,Swiss European,,SLW,SALMA AIR,Nigeria,N
4758,Sete Linhas Aereas,Swiss European,,SLX,SETE,Brazil,N
4759,Sky Line for Air Services,Swiss European,,SLY,SKYCO,Sudan,N
4760,Super Luza,Swiss European,,SLZ,LUZA,Angola,N
4761,SMA Airlines,Swiss European,,SMA,SESAME,Nigeria,N
4762,Sabang Merauke Raya Air Charter,Swiss European,,SMC,SAMER,Indonesia,N
4763,Servicios Aereos La Marquesa,Swiss European,,SMD,SERVICIOS MARQUESA,Mexico,N
4764,Servant Air,Swiss European,8D,,,United States,N
4765,Semos,Swiss European,,SME,SEMICH,Kazakhstan,N
4766,Smalandsflyg,Swiss European,,SMF,GORDON,Sweden,N
4767,Smithair,Swiss European,,SMH,SMITHAIR,United States,N
4768,Semeyavia,Swiss European,,SMK,ERTIS,Kazakhstan,N
4769,Smith Air (1976),Swiss European,,SML,SMITH AIR,Canada,N
4770,Summit Airlines,Swiss European,,SMM,SUMMIT-AIR,United States,N
4771,Samar Air,Swiss European,,SMQ,SAMAR AIR,Tajikistan,N
4772,Somon Air,Swiss European,,SMR,SOMON AIR,Tajikistan,N
4773,Skyline,Swiss European,,SMT,SKYLIMIT,Nigeria,N
4774,Servicios Aerecs Del Sol,Swiss European,,AOS, S.A. de C.V.,AEROSOL,N
4775,Senator Aviation Charter,Swiss European,,SNA,SENATOR,Germany,N
4776,Sterling Airlines,Swiss European,NB,SNB,STERLING,Denmark,Y
4777,Servicios Aereos De Nicaragua (SANSA),Swiss European,,SNE,SANSA,Nicaragua,N
4778,Shans Air,Swiss European,,SNF,SHANS AIR,Russia,N
4779,Senair Services,Swiss European,,SNH,SENSERVICE,Senegal,N
4780,Savanah Airlines,Swiss European,,SNI,SAVANAHLINE,Nigeria,N
4781,Skynet Asia Airways,Swiss European,6J,SNJ,NEWSKY,Japan,Y
4782,Southeast Airlines (Sun Jet International),Swiss European,,SNK,SUN KING,United States,N
4783,Soonair Lines,Swiss European,,SNL,SOONAIR,United States,N
4784,Servizi Aerei,Swiss European,,SNM,SERVIZI AEREI,Italy,N
4785,Sun Pacific International,Swiss European,,SNP,SUN PACIFIC,United States,N
4786,Sun Quest Executive Air Charter,Swiss European,,SNQ,EXECU-QUEST,United States,N
4787,Societe Centrafricaine De Transport Aerien,Swiss European,,SNS,,Central African Republic,N
4788,Suncoast Aviation,Swiss European,,SNT,SUNCOAST,United States,N
4789,Snunit Aviation,Swiss European,,SNU,,Israel,N
4790,Sudanese States Aviation,Swiss European,,SNV,SUDANESE,Sudan,N
4791,Sun West Airlines,Swiss European,,SNW,SUN WEST,United States,N
4792,Sun Air Aviation Services,Swiss European,,SNX,SUNEX,Canada,N
4793,Stabo Freight,Swiss European,,SOB,STABO,Zambia,N
4794,Southern Cargo Air Lines,Swiss European,,SOC,,Russia,N
4795,Southern Ohio Aviation Sales,Swiss European,,SOH,SOUTHERN OHIO,United States,N
4796,Southern Aviation,Swiss European,,SOI,SOAVAIR,Zambia,N
4797,Solomon Airlines,Swiss European,IE,SOL,SOLOMON,Solomon Islands,Y
4798,Somali Airlines,Swiss European,,SOM,SOMALAIR,Somali Republic,N
4799,Sunshine Air Tours,Swiss European,,SON,SUNSHINE TOURS,United States,N
4800,Southern Air,Swiss European,,SOO,SOUTHERN AIR,United States,N
4801,Solinair,Swiss European,,SOP,SOLINAIR,Slovenia,N
4802,Sonair Servico Aereo,Swiss European,,SOR,SONAIR,Angola,N
4803,Southeast Correct Craft,Swiss European,,SOT,SOUTH COURIER,United States,N
4804,Southern Airways,Swiss European,,SOU,SOUTHERN EXPRESS,United States,Y
4805,Saratov Aviation Division,Swiss European,6W,SOV,SARATOV AIR,Russia,Y
4806,Sowind Air,Swiss European,,SOW,SOWIND,Canada,N
4807,Solid Air,Swiss European,,SOX,SOLIDAIR,Netherland,N
4808,Sat Airlines,Swiss European,HZ,SOZ,SATCO,Kazakhstan,Y
4809,Sierra Pacific Airlines,Swiss European,,SPA,SIERRA PACIFIC,United States,N
4810,Springbok Classic Air,Swiss European,,SPB,SPRING CLASSIC,South Africa,N
4811,Skyworld Airlines,Swiss European,,SPC,PORT,United States,N
4812,Sprague Electric Company,Swiss European,,SPE,SPRAGUE,United States,N
4813,Space World Airline,Swiss European,,SPF,SPACE WORLD,Nigeria,N
4814,Springdale Air Service,Swiss European,,SPG,SPRING AIR,United States,N
4815,Sapphire Executive Air,Swiss European,,SPH,SAPPHIRE-CHARTER,South Africa,N
4816,South Pacific Island Airways,Swiss European,,SPI,SOUTH PACIFIC,United States,Y
4817,Servicios Corporativos Aereos De La Laguna,Swiss European,,SPL,CORPORATIVOS LAGUNA,Mexico,N
4818,Skorpion Air,Swiss European,,SPN,AIR SKORPIO,Bulgaria,N
4819,Sapphire Aviation,Swiss European,,SPP,SAPPHIRE,United States,N
4820,Servicios Aereos Palenque,Swiss European,,SPQ,SERVICOS PALENQUE,Mexico,N
4821,Servicios Aereos Tribasa,Swiss European,,TBS,TRIBASA,Mexico,N
4822,Shuttle America,Swiss European,S5,TCF,MERCURY,United States,Y
4823,SAAB Nyge Aero,Swiss European,,TGT,TARGET,Sweden,N
4824,Spark Air,Swiss European,,THB,THAI SABAI,Thailand,N
4825,S C Ion Tiriac,Swiss European,,TIH,TIRIAC AIR,Romania,N
4826,Starlite Aviation,Swiss European,,TRL,STARSTREAM,South Africa,N
4827,Servicios Aereos Corporativos,Swiss European,,TRN,AEROTRON,Mauritania,N
4828,Societe Tout Tranport Mauritanien,Swiss European,,TTM,TOUT-AIR,Mauritania,N
4829,Servicios Aereos Tamazula,Swiss European,,TZU,TAMAZULA,Mexico,N
4830,Shar Ink,Swiss European,,UGP,SHARINK,Russia,N
4831,Second Sverdlovsk Air Enterprise,Swiss European,,UKU,PYSHMA,Russia,N
4832,Servicios Aereos Universitarios,Swiss European,,UNT,UNIVERSITARIO,Mexico,N
4833,Skif-Air,Swiss European,,USK,SKIF-AIR,Ukraine,N
4834,Smarkand Aero Servise,Swiss European,,USN,SAMAS,Uzbekistan,N
4835,Samarkand Airways,Swiss European,,UZS,SOGDIANA,Uzbekistan,N
4836,Servicios Aereos Avandaro,Swiss European,,VDO,AVANDARO,Mexico,N
4837,Stichting Vliegschool 16Hoven,Swiss European,,VGS,SMART,Netherlands,N
4838,Silverback Cargo Freighters,Swiss European,,VRB,SILVERBACK,Rwanda,N
4839,Sirvair,Swiss European,,VRS,VAIRSA,Mexico,N
4840,Scat Air,,DV,VSV,VLASTA,Kazakhstan,Y
4841,Sunset Aviation,,,VXN,VIXEN,United States,N
4842,Sport Air Travel,,,WCC,WEST COAST,United States,N
4843,Swift Copters,,,WFC,SWIFTCOPTERS,Switzerland,N
4844,Skyrover CC,,,WLK,SKYWATCH,South Africa,N
4845,Safarilink Aviation,,,XLK,SAFARILINK,Kenya,N
4846,SENEAM,,,XMX,SENEAM,Mexico,N
4847,Southport Air Service,,,XPG,,United States,N
4848,Spectrum Air Service,,,XSA,,United States,N
4849,Stephenville Aviation Services,,,XSN,,Canada,N
4850,Servicios Aereos Textra,,,XTA,TEXTRA,Mexico,N
4851,Sector Airlines,,,XTR,EXTER,Canada,N
4852,Skyplan Services,,,XXS,,Canada,N
4853,Stewart Aviation Services,,,YBE,YELLOW BIRD,United States,N
4854,Sirin,,R1,,,,N
4855,Star Air,,S6,,,Denmark,N
4856,Servicios Aereos Integrales / Flyant,,,FYA,FLYANT,Spain,N
4857,State Flight Academy of Ukraine,,,UFA,FLIGHT ACADEMY,Ukraine,N
4860,Trans Jet Airways,,,SWL,TRANSJET,Sweden,N
4861,Turbot Air Cargo,,,TAC,TURBOT,Senegal,N
4862,Tranporte Aereo Dominicano,,,TAD,TRANS DOMINICAN,Dominican Republic,N
4863,TAME,,EQ,TAE,TAME,Ecuador,Y
4864,Trans International Express Aviation,,,BAP,BIG APPLE,United States,N
4865,TAG Aviation USA,,,TAG,TAG U-S,United States,N
4866,Talair,,,TAL,TALAIR,Papua New Guinea,N
4867,TAM Brazilian Airlines,,JJ,TAM,TAM,Brazil,Y
4868,Transaustralian Air Express,,,AUC,AUSCARGO,Australia,N
4869,TAP Portugal,TAP Air Portugal,TP,TAP,AIR PORTUGAL,Portugal,Y
4870,Tunisair,TAP Air Portugal,TU,TAR,TUNAIR,Tunisia,Y
4871,Transportes Aereos Tauro,TAP Air Portugal,,TAU,TRANSTAURO,Mexico,N
4872,Travelair,TAP Air Portugal,,TAX,TRAVELAIR,Germany,N
4873,TNT Airways,TAP Air Portugal,3V,TAY,QUALITY,Belgium,N
4874,Transbrasil,TAP Air Portugal,,TBA,TRANSBRASIL,Brazil,N
4875,Turbine Air Cargo UK,TAP Air Portugal,,TBC,,United Kingdom,N
4876,Thunderbird Tours,TAP Air Portugal,,TBD,ORCA,Canada,N
4877,Tropical Airways,TAP Air Portugal,M7,TBG,,Haiti,N
4878,Trinity Air Bahamas,TAP Air Portugal,,TBH,,Bahamas,N
4879,TAB Express International,TAP Air Portugal,,TBI,TAB INTERNATIONAL,United States,N
4880,Taban Air Lines,TAP Air Portugal,,TBM,TABAN AIR,Iran,N
4881,Teebah Airlines,TAP Air Portugal,,TBN,TEEBAH,Sierra Leone,N
4882,Tubelair,TAP Air Portugal,,TBR,TUBELAIR,Tunisia,N
4883,Tobago Express,TAP Air Portugal,,TBX,TABEX,Trinidad and Tobago,N
4884,Tropican Air Services,TAP Air Portugal,,TCA,TROPICANA,Egypt,N
4885,Transporte del Caribe,TAP Air Portugal,,TCB,TRANSCARIBE,Colombia,N
4886,Trans Continental Airlines,TAP Air Portugal,,TCC,TRANSCAL,Sudan,N
4887,Tchad Airlines,TAP Air Portugal,,TCD,TCHADLINES,Chad,N
4888,Trans-Colorado Airlines,TAP Air Portugal,,TCE,TRANS-COLORADO,United States,N
4889,Thai Air Cargo,TAP Air Portugal,T2,TCG,THAI CARGO,Thailand,Y
4890,Transcontinental Air,TAP Air Portugal,,TCH,TRANS GULF,Bahrain,N
4891,Teledyne Continental Motors,TAP Air Portugal,,TCM,TELEDYNE,United States,N
4892,Trans Continental Airlines,TAP Air Portugal,,TCN,TRANSCON,United States,N
4893,Transcorp Airways,TAP Air Portugal,,TCP,TRANSCORP,United Kingdom,N
4894,Transcontinental Sur,TAP Air Portugal,,TCT,TRANS-CONT,Uruguay,N
4895,Transglobal Airways Corporation,TAP Air Portugal,,TCU,TRANSGLOBAL,Philippines,N
4896,Thomas Cook Airlines,TAP Air Portugal,FQ,TCW,THOMAS COOK,Belgium,Y
4897,Thomas Cook Airlines,TAP Air Portugal,MT,TCX,KESTREL,United Kingdom,Y
4898,Twin Cities Air Service,TAP Air Portugal,,TCY,TWIN CITY,United States,N
4899,Tadair,TAP Air Portugal,,TDC,TADAIR,Spain,N
4900,Tellavia / Flight One,TAP Air Portugal,,TDE,TELLURIDE,United States,N
4901,Transportes Aereos de Ixtlan,TAP Air Portugal,,TDI,TRANSIXTLAN,Mexico,N
4902,Tandem Aero,TAP Air Portugal,TQ,TDM,TANDEM,Moldova,N
4903,TRADO,TAP Air Portugal,,TDO,TRADO,Dominican Republic,N
4904,Trade Air,TAP Air Portugal,,TDR,TRADEAIR,Croatia,N
4905,Taxi Aero Nacional Del Evora,TAP Air Portugal,,TDV,TAXI EVORA,Mexico,N
4906,Tradewinds Airlines,TAP Air Portugal,,TDX,TRADEWINDS EXPRESS,United States,N
4907,Tenir Airlines,TAP Air Portugal,,TEB,TENIR AIR,Kyrgyzstan,N
4908,Teamline Air,TAP Air Portugal,L9,TLW,Teamline,Austria,N
4909,Tecnicas Fotograficas,TAP Air Portugal,,TEF,TECFOTO,Spain,N
4910,Tempelhof Airways,TAP Air Portugal,,TEH,TEMPELHOF,United States,N
4911,Telford Aviation,TAP Air Portugal,,TEL,TELFORD,United States,N
4912,Tech-Mont Helicopter Company,TAP Air Portugal,,TEM,TECHMONT,Slovakia,N
4913,Tennessee Airways,TAP Air Portugal,,TEN,TENNESSEE,United States,N
4914,Territorial Airlines,TAP Air Portugal,,TER,TERRI-AIRE,United States,N
4915,TAES Transportes Aereos de El Salvador,TAP Air Portugal,,TES,TAES,El Salvador,N
4916,Transeuropean Airlines,TAP Air Portugal,UE,TEP,TRANSEURLINE,Russia,N
4917,Tepavia-Trans Airlines,TAP Air Portugal,,TET,TEPAVIA,Moldova,N
4918,Trans-Florida Airlines,TAP Air Portugal,,TFA,TRANS FLORIDA,United States,N
4919,Tair Airways,TAP Air Portugal,,TFB,ROYAL TEE-AIR,Philippines,N
4920,Talon Air,TAP Air Portugal,,TFF,TALON FLIGHT,United States,N
4921,Trabajos Aereos Murcianos,TAP Air Portugal,,AIM,PIJO,Spain,N
4922,Thai Flying Helicopter Service,TAP Air Portugal,,TFH,THAI HELICOPTER,Thailand,N
4923,Transport Facilitators,TAP Air Portugal,,TFI,,United States,N
4924,Transafrik International,TAP Air Portugal,,TFK,,Sao Tome and Principe,N
4925,Transportes Aereos del Pacifico,TAP Air Portugal,,TFO,TRANSPORTES PACIFICO,Mexico,N
4926,Thai Flying Service,TAP Air Portugal,,TFT,THAI FLYING,Thailand,N
4927,Transportes Aereos San Rafael,TAP Air Portugal,,SRF,SAN RAFEAL,Chile,N
4928,Tayside Aviation,TAP Air Portugal,,TFY,TAYSIDE,United Kingdom,N
4929,TG Aviation,TAP Air Portugal,,TGC,THANET,United Kingdom,N
4930,Trabajos Aereos,TAP Air Portugal,,TGE,TASA,Spain,N
4931,Transportes Aereos Regionales,TAP Air Portugal,,TGI,TRANSPORTE REGIONAL,Mexico,N
4932,TAG Aviation Espana,TAP Air Portugal,,TGM,TAG ESPANA,Spain,N
4933,Trigana Air Service,TAP Air Portugal,,TGN,TRIGANA,Indonesia,Y
4934,Titan Airways,TAP Air Portugal,ZT,AWC,ZAP,United Kingdom,N
4935,Transport Canada,TAP Air Portugal,,TGO,TRANSPORT,Canada,N
4936,Tiger Airways,TAP Air Portugal,TR,TGW,GO CAT,Singapore,Y
4937,Tiger Airways Australia,TAP Air Portugal,TT,TGW,GO CAT,Australia,Y
4938,Transair Gabon],TAP Air Portugal,,TGX,TRANSGABON,Gabon,N
4939,Trans Guyana Airways,TAP Air Portugal,,TGY,TRANS GUYANA,Guyana,N
4940,Thai Airways International,TAP Air Portugal,TG,THA,THAI,Thailand,Y
4941,Tar Heel Aviation,TAP Air Portugal,,THC,TARHEEL,United States,N
4942,Toumai Air Tchad,TAP Air Portugal,,THE,TOUMAI AIR,Chad,N
4943,Touraine Helicoptere,TAP Air Portugal,,THF,TOURAINE HELICO,France,N
4944,Thai Global Airline,TAP Air Portugal,,THG,THAI GLOBAL,Thailand,N
4945,Thai Jet Intergroup,TAP Air Portugal,,THJ,THAI JET,Thailand,N
4946,Turk Hava Kurumu Hava Taksi Isletmesi,TAP Air Portugal,,THK,HUR KUS,Turkey,Y
4947,Thai AirAsia,Thai Air Asia,FD,AIQ,THAI ASIA,Thailand,Y
4948,TACA De Honduras,Thai Air Asia,,THO,LEMPIRA,Honduras,N
4949,Tehran Airline,Thai Air Asia,,THR,TEHRAN AIR,Iran,N
4950,Thunder Airlines,Thai Air Asia,,THU,AIR THUNDER,Canada,N
4951,Turkish Airlines,Thai Air Asia,TK,THY,TURKAIR,Turkey,Y
4952,Trans Helicoptere Service,Thai Air Asia,,THZ,LYON HELIJET,France,N
4953,Trans International Airlines,Thai Air Asia,,TIA,TRANS INTERNATIONAL,United States,N
4954,Travel International Air Charters,Thai Air Asia,,TIC,TRAVEL INTERNATIONAL,Zambia,N
4955,Time Air,Thai Air Asia,,TIE,TIME AIR,Czech Republic,N
4956,Tic Air,Thai Air Asia,,TIK,TICAIR,Australia,N
4957,Tajikistan International Airlines,Thai Air Asia,,TIL,TIL,Tajikistan,Y
4958,TEAM Transportes Aereos,Thai Air Asia,,TIM,TEAM BRASIL,Brazil,N
4959,Taino Tours,Thai Air Asia,,TIN,TAINO,Dominican Republic,N
4960,Tesis,Thai Air Asia,,TIS,TESIS,Russia,N
4961,Transcarga Intl Airways,Thai Air Asia,,TIW,TIACA,Venezuela,N
4962,Tajikair,Thai Air Asia,,TJK,TAJIKAIR,Tajikistan,N
4963,Tien-Shan,Thai Air Asia,,TJN,NERON,Kazakhstan,N
4964,Tyrolean Jet Service,Thai Air Asia,,TJS,TYROLJET,Austria,N
4965,Twin Jet,Thai Air Asia,T7,TJT,TWINJET,France,Y
4966,Tikal Jets Airlines,Thai Air Asia,,TKC,TIKAL,Guatemala,N
4967,Take Air Line,Thai Air Asia,,TKE,ISLAND BIRD,France,N
4968,Tropical International Airways,Thai Air Asia,,TKX,TROPEXPRESS,Saint Kitts and Nevis,N
4969,Thai Sky Airlines,Thai Air Asia,9I,TKY,THAI SKY,Thailand,N
4970,Translift Airways,Thai Air Asia,,TLA,TRANSLIFT,Ireland,Y
4971,Transport Africa,Thai Air Asia,,TLF,TRANS-LEONE,Sierra Leone,N
4972,Trans Atlantic Airlines,Thai Air Asia,,TLL,ATLANTIC LEONE,Sierra Leone,N
4973,Eagle Canyon Airlines,Thai Air Asia,,TLO,TALON AIR,United States,N
4974,Tulip Air,Thai Air Asia,TD,TLP,TULIPAIR,Netherland,N
4975,Tunisavia,Thai Air Asia,,TAJ,TUNISAVIA,Tunisia,N
4976,TLC Air,Thai Air Asia,,TLS,TEALSY,United States,N
4977,Turtle Airways,Thai Air Asia,,TLT,TURTLE,Fiji,N
4978,Travelair,Thai Air Asia,,TLV,PAJAROS,Uruguay,N
4979,Telesis Transair,Thai Air Asia,,TLX,TELESIS,United States,N
4980,Top-Fly,Thai Air Asia,,TLY,TOPFLY,Spain,N
4981,Trans Mediterranean Airlines,Thai Air Asia,TL,TMA,TANGO LIMA,Lebanon,Y
4982,Transmed Airlines,Thai Air Asia,,TMD,,Egypt,N
4983,Tri-MG Intra Asia Airlines,Thai Air Asia,GY,TMG,TRILINES,Indonesia,N
4984,Taxis Turisticos Marakame,Thai Air Asia,,TMH,TAXIMARAKAME,Mexico,N
4985,Tamir Airways,Thai Air Asia,,TMI,TAMIRWAYS,Israel,N
4986,Tomahawk Airways,Thai Air Asia,,TMK,TOMAHAWK,United States,N
4987,TAM,Thai Air Asia,,TML,TAM AIRLINE,Madagascar,N
4988,TMC Airlines,Thai Air Asia,,TMM,WILLOW RUN,United States,N
4989,TRAM,Thai Air Asia,,TMQ,TRAM AIR,Mauritania,N
4990,Timberline Air,Thai Air Asia,,TMR,TIMBER,Canada,N
4991,Temsco Helicopters,Thai Air Asia,,TMS,TEMSCO,United States,N
4992,Trans Midwest Airlines,Thai Air Asia,,TMT,TRANS MIDWEST,United States,N
4993,Tramon Air,Thai Air Asia,,TMX,TRAMON,South Africa,N
4994,Transportes Aereos del Mundo Maya,Thai Air Asia,,TMY,MUNDO MAYA,Mexico,N
4995,Tranporte Amazonair,Thai Air Asia,,TMZ,TRANS AMAZON,Venezuela,N
